year,qtr,state_fips,low,high
2015,4,36,0.4,1.11
2015,4,37,1.6,1.72
2015,4,38,0.4,1.11
2015,4,39,1.11,1.24
2015,4,40,1.24,1.32
2015,4,41,1.72,1.84
2015,4,42,1.24,1.32
2015,4,44,1.5,1.6
2015,4,45,1.72,1.84
2015,4,46,1.24,1.32
2015,4,47,1.32,1.4
2015,4,48,1.11,1.24
2015,4,49,1.6,1.72
2015,4,50,1.5,1.6
2015,4,51,1.84,2.06
2015,4,53,1.72,1.84
2015,4,54,1.32,1.4
2015,4,55,1.11,1.24
2015,4,56,1.5,1.6
