year,qtr,state_fips,low,high
2018,1,1,1.32,1.4
2018,1,2,1.5,1.6
2018,1,4,1.6,1.72
2018,1,5,1.11,1.24
2018,1,6,1.6,1.72
2018,1,8,1.72,1.84
2018,1,9,1.32,1.4
2018,1,10,1.4,1.5
2018,1,11,0.4,1.11
2018,1,12,1.5,1.6
2018,1,13,1.4,1.5
2018,1,15,2.06,
2018,1,16,1.72,1.84
2018,1,17,1.11,1.24
2018,1,18,1.11,1.24
2018,1,19,1.11,1.24
2018,1,20,0.4,1.11
2018,1,21,1.11,1.24
2018,1,22,1.24,1.32
2018,1,23,1.5,1.6
2018,1,24,1.84,2.06
2018,1,25,1.11,1.24
2018,1,26,1.11,1.24
2018,1,27,1.24,1.32
2018,1,28,1.32,1.4
2018,1,29,1.11,1.24
2018,1,30,1.72,1.84
2018,1,31,1.11,1.24
2018,1,32,1.6,1.72
2018,1,33,1.5,1.6
2018,1,34,1.5,1.6
2018,1,35,1.5,1.6
2018,1,36,0.4,1.11
2018,1,37,1.5,1.6
2018,1,38,0.4,1.11
2018,1,39,1.11,1.24
2018,1,40,1.11,1.24
2018,1,41,1.6,1.72
2018,1,42,1.11,1.24
2018,1,44,1.4,1.5
2018,1,45,1.6,1.72
2018,1,46,1.11,1.24
2018,1,47,1.24,1.32
2018,1,48,0.4,1.11
2018,1,49,1.5,1.6
2018,1,50,1.32,1.4
2018,1,51,1.72,1.84
2018,1,53,1.5,1.6
2018,1,54,1.24,1.32
2018,1,55,1.11,1.24
2018,1,56,1.4,1.5
2018,2,1,1.32,1.4
2018,2,2,1.6,1.72
2018,2,4,1.72,1.84
2018,2,5,1.24,1.32
2018,2,6,1.72,1.84
2018,2,8,1.72,1.84
2018,2,9,1.4,1.5
2018,2,10,1.5,1.6
2018,2,11,0.4,1.11
2018,2,12,1.6,1.72
2018,2,13,1.4,1.5
2018,2,15,2.06,
2018,2,16,1.84,2.06
2018,2,17,1.11,1.24
2018,2,18,1.11,1.24
2018,2,19,1.11,1.24
2018,2,20,1.11,1.24
2018,2,21,1.11,1.24
2018,2,22,1.32,1.4
2018,2,23,1.6,1.72
2018,2,24,1.84,2.06
2018,2,25,1.24,1.32
2018,2,26,1.11,1.24
2018,2,27,1.32,1.4
2018,2,28,1.4,1.5
2018,2,29,1.24,1.32
2018,2,30,1.72,1.84
2018,2,31,1.11,1.24
2018,2,32,1.6,1.72
2018,2,33,1.6,1.72
2018,2,34,1.5,1.6
2018,2,35,1.6,1.72
2018,2,36,0.4,1.11
2018,2,37,1.5,1.6
2018,2,38,0.4,1.11
2018,2,39,1.11,1.24
2018,2,40,1.24,1.32
2018,2,41,1.6,1.72
2018,2,42,1.24,1.32
2018,2,44,1.5,1.6
2018,2,45,1.72,1.84
2018,2,46,1.24,1.32
2018,2,47,1.32,1.4
2018,2,48,1.11,1.24
2018,2,49,1.6,1.72
2018,2,50,1.4,1.5
2018,2,51,1.84,2.06
2018,2,53,1.6,1.72
2018,2,54,1.24,1.32
2018,2,55,1.11,1.24
2018,2,56,1.5,1.6
2018,3,1,1.4,1.5
2018,3,2,1.6,1.72
2018,3,4,1.72,1.84
2018,3,5,1.32,1.4
2018,3,6,1.72,1.84
2018,3,8,1.84,2.06
2018,3,9,1.4,1.5
2018,3,10,1.5,1.6
2018,3,11,0.4,1.11
2018,3,12,1.72,1.84
2018,3,13,1.5,1.6
2018,3,15,2.06,
2018,3,16,1.84,2.06
2018,3,17,1.24,1.32
2018,3,18,1.24,1.32
2018,3,19,1.11,1.24
2018,3,20,1.11,1.24
2018,3,21,1.24,1.32
2018,3,22,1.4,1.5
2018,3,23,1.6,1.72
2018,3,24,1.84,2.06
2018,3,25,1.24,1.32
2018,3,26,1.24,1.32
2018,3,27,1.32,1.4
2018,3,28,1.4,1.5
2018,3,29,1.32,1.4
2018,3,30,1.84,2.06
2018,3,31,1.24,1.32
2018,3,32,1.72,1.84
2018,3,33,1.6,1.72
2018,3,34,1.6,1.72
2018,3,35,1.6,1.72
2018,3,36,0.4,1.11
2018,3,37,1.6,1.72
2018,3,38,0.4,1.11
2018,3,39,1.11,1.24
2018,3,40,1.24,1.32
2018,3,41,1.72,1.84
2018,3,42,1.24,1.32
2018,3,44,1.6,1.72
2018,3,45,1.72,1.84
2018,3,46,1.24,1.32
2018,3,47,1.32,1.4
2018,3,48,1.11,1.24
2018,3,49,1.72,1.84
2018,3,50,1.4,1.5
2018,3,51,1.84,2.06
2018,3,53,1.6,1.72
2018,3,54,1.11,1.24
2018,3,55,1.11,1.24
2018,3,56,1.5,1.6
2018,4,1,1.4,1.5
2018,4,2,1.6,1.72
2018,4,4,1.84,2.06
2018,4,5,1.32,1.4
2018,4,6,1.72,1.84
2018,4,8,1.84,2.06
2018,4,9,1.4,1.5
2018,4,10,1.6,1.72
2018,4,11,0.4,1.11
2018,4,12,1.72,1.84
2018,4,13,1.5,1.6
2018,4,15,2.06,
2018,4,16,1.84,2.06
2018,4,17,1.24,1.32
2018,4,18,1.24,1.32
2018,4,19,1.24,1.32
2018,4,20,1.11,1.24
2018,4,21,1.24,1.32
2018,4,22,1.4,1.5
2018,4,23,1.6,1.72
2018,4,24,2.06,
2018,4,25,1.32,1.4
2018,4,26,1.24,1.32
2018,4,27,1.32,1.4
2018,4,28,1.4,1.5
2018,4,29,1.24,1.32
2018,4,30,1.84,2.06
2018,4,31,1.24,1.32
2018,4,32,1.72,1.84
2018,4,33,1.72,1.84
2018,4,34,1.6,1.72
2018,4,35,1.6,1.72
2018,4,36,0.4,1.11
2018,4,37,1.6,1.72
